Die dem RKI übermittelten COVID-19-Fälle nach Meldewoche und  Geschlecht sowie Anteile mit für COVID-19 relevanten Symptomen, Anteile Hospitalisierter und Verstorbener für die Meldewochen KW 10 – 53/2020 und KW 01 - 24/2021;;;;;;;;;;;;
Meldejahr;MW;Fälle gesamt;Mittelwert Alter (Jahre);Männer;Frauen;Anzahl mit Angaben zu Symptomen;Anteil keine, bzw. keine für COVID-19 bedeutsamen Symptome;Anzahl mit Angaben zur Hospitalisierung;Anzahl hospitalisiert;Anteil der Hospitalisierten bei Fällen mit Angabe zur Hospitalisation;Anzahl Verstorben;Anteil Verstorben
2020;10;899;43;53%;47%;835;8.1%;811;165;20%;12;1.33%
2020;11;6,427;45;56%;44%;5,754;5.3%;5,678;530;9%;84;1.31%
2020;12;22,396;45;55%;45%;20,114;3.8%;19,510;2,230;11%;473;2.11%
2020;13;33,973;48;49%;51%;30,791;3.3%;29,782;5,151;17%;1,460;4.30%
2020;14;36,047;51;45%;55%;31,998;5.5%;31,948;6,102;19%;2,260;6.27%
2020;15;27,149;52;43%;57%;23,602;8.5%;24,337;4,738;19%;1,877;6.91%
2020;16;17,333;51;45%;55%;14,861;11.5%;15,621;3,383;22%;1,216;7.02%
2020;17;12,355;50;45%;55%;10,264;13.9%;11,044;2,245;20%;724;5.86%
2020;18;7,438;48;48%;52%;6,238;17.4%;6,673;1,367;20%;387;5.20%
2020;19;6,238;47;48%;52%;5,245;19.5%;5,664;1,081;19%;257;4.12%
2020;20;4,763;45;50%;50%;3,943;23.0%;4,265;767;18%;163;3.42%
2020;21;3,599;44;50%;50%;2,830;26.3%;3,141;514;16%;112;3.11%
2020;22;3,204;42;52%;48%;2,585;24.1%;2,795;421;15%;65;2.03%
2020;23;2,351;39;51%;49%;1,841;23.3%;2,088;308;15%;45;1.91%
2020;24;2,343;37;53%;47%;1,771;25.6%;2,093;288;14%;33;1.41%
2020;25;4,124;36;59%;41%;2,942;25.3%;3,774;318;8%;41;0.99%
2020;26;3,214;37;55%;45%;2,336;23.8%;2,879;298;10%;23;0.72%
2020;27;2,689;36;52%;48%;2,061;26.6%;2,470;262;11%;26;0.97%
2020;28;2,427;36;56%;44%;1,918;23.8%;2,197;259;12%;25;1.03%
2020;29;3,021;36;52%;48%;2,364;22.9%;2,665;321;12%;30;0.99%
2020;30;3,928;36;52%;48%;3,168;27.1%;3,484;334;10%;33;0.84%
2020;31;4,827;36;50%;50%;3,771;25.2%;4,227;390;9%;34;0.70%
2020;32;6,057;34;54%;46%;4,569;30.2%;5,312;400;8%;31;0.51%
2020;33;7,952;32;53%;47%;5,853;33.3%;7,022;443;6%;31;0.39%
2020;34;9,595;32;55%;45%;7,190;34.6%;8,342;437;5%;31;0.32%
2020;35;8,824;32;53%;47%;6,854;30.6%;7,474;371;5%;18;0.20%
2020;36;8,622;33;54%;46%;6,614;27.1%;7,132;402;6%;36;0.42%
2020;37;9,766;35;52%;48%;7,606;20.2%;8,086;476;6%;66;0.68%
2020;38;12,290;36;51%;49%;9,758;18.5%;10,147;683;7%;81;0.66%
2020;39;13,058;37;52%;48%;10,379;18.2%;10,937;776;7%;108;0.83%
2020;40;15,922;38;52%;48%;12,637;17.4%;13,590;885;7%;121;0.76%
2020;41;26,113;39;51%;49%;20,106;16.4%;21,659;1608;7%;244;0.93%
2020;42;42,055;39;51%;49%;31,034;15.9%;34,051;2347;7%;463;1.10%
2020;43;74,822;40;50%;50%;52,693;15.4%;58,487;4148;7%;1002;1.34%
2020;44;111,032;41;50%;50%;76,020;15.5%;84,772;5987;7%;1614;1.45%
2020;45;125,767;41;49%;51%;86,099;15.1%;94,300;6890;7%;1878;1.49%
2020;46;127,761;42;48%;52%;86,805;14.7%;96,258;7591;8%;2498;1.96%
2020;47;128,371;43;47%;53%;87,502;14.7%;95,896;8115;8%;3186;2.48%
2020;48;123,234;44;47%;53%;83,293;15.3%;91,676;8374;9%;3565;2.89%
2020;49;128,435;45;46%;54%;88,457;14.1%;96,241;9193;10%;4425;3.45%
2020;50;156,361;46;45%;55%;109,098;14.5%;116,979;11303;10%;5705;3.65%
2020;51;174,806;46;45%;55%;120,313;14.4%;129,364;12594;10%;6372;3.65%
2020;52;139,015;48;44%;56%;93,676;15.8%;102,476;11084;11%;5651;4.07%
2020;53;123,119;49;44%;56%;85,761;13.4%;92,509;10938;12%;5639;4.58%
2021;1;145,541;48;45%;55%;104,418;13.0%;110,284;11159;10%;5646;3.88%
2021;2;119,021;48;45%;55%;84,159;15.8%;90,915;9881;11%;5011;4.21%
2021;3;95,589;48;46%;54%;68,933;15.7%;74,842;8741;12%;4011;4.20%
2021;4;78,165;48;46%;54%;56,586;15.9%;62,701;7387;12%;3044;3.89%
2021;5;64,609;46;47%;53%;48,523;16.0%;53,570;6451;12%;2207;3.42%
