;;;;;;;;;;;;
Stand: 09.02.2022 10:00:20;;;;;;;;;;;;
;;;;;;;;;;;;
Meldejahr;MW;Fälle gesamt;Mittelwert Alter (Jahre);Männer;Frauen;Anzahl mit Angaben zu Symptomen;Anteil keine, bzw. keine für COVID-19 bedeutsamen Symptome;Anzahl mit Angaben zur Hospitalisierung;Anzahl hospitalisiert;Anteil der Hospitalisierten bei Fällen mit Angabe zur Hospitalisation;Anzahl Verstorben;Anteil Verstorben
2020;10;900;43;53%;47%;835;8.4%;796;160;20%;12;1.33%
2020;11;6,430;45;56%;44%;5,755;5.4%;5,537;525;9%;84;1.31%
2020;12;22,386;45;55%;45%;20,045;3.9%;18,969;2,229;12%;476;2.13%
2020;13;33,967;48;50%;50%;30,693;3.3%;29,040;5,146;18%;1,462;4.30%
2020;14;36,049;51;45%;55%;31,907;5.4%;31,308;6,103;19%;2,268;6.29%
2020;15;27,127;52;43%;57%;23,477;8.4%;23,894;4,736;20%;1,877;6.92%
2020;16;17,324;51;45%;55%;14,777;11.3%;15,301;3,385;22%;1,221;7.05%
2020;17;12,350;50;45%;55%;10,192;13.5%;10,761;2,238;21%;726;5.88%
2020;18;7,432;48;48%;52%;6,149;16.4%;6,522;1,361;21%;387;5.21%
2020;19;6,233;47;48%;52%;5,213;19.0%;5,551;1,080;19%;257;4.12%
2020;20;4,757;45;50%;50%;3,904;22.4%;4,142;759;18%;164;3.45%
2020;21;3,599;44;50%;50%;2,806;25.8%;3,083;512;17%;112;3.11%
2020;22;3,205;42;52%;48%;2,578;23.8%;2,731;421;15%;64;2.00%
2020;23;2,353;39;51%;49%;1,860;23.9%;2,080;307;15%;45;1.91%
2020;24;2,344;37;53%;47%;1,790;25.6%;2,088;290;14%;33;1.41%
2020;25;4,190;36;59%;41%;2,955;24.8%;3,824;324;8%;41;0.98%
2020;26;3,157;37;55%;45%;2,345;23.7%;2,811;297;11%;24;0.76%
2020;27;2,689;36;52%;48%;2,067;26.7%;2,435;263;11%;26;0.97%
2020;28;2,422;36;56%;44%;1,906;23.6%;2,157;257;12%;25;1.03%
2020;29;3,031;36;52%;48%;2,369;22.8%;2,627;321;12%;30;0.99%
2020;30;3,932;36;52%;48%;3,152;26.6%;3,414;335;10%;33;0.84%
2020;31;4,835;36;50%;50%;3,793;24.9%;4,211;386;9%;37;0.77%
2020;32;6,061;34;54%;46%;4,585;30.1%;5,288;404;8%;33;0.54%
2020;33;7,953;32;53%;47%;5,861;33.1%;6,932;446;6%;31;0.39%
2020;34;9,596;32;55%;45%;7,195;34.4%;8,225;438;5%;31;0.32%
2020;35;8,832;32;53%;47%;6,861;30.4%;7,339;373;5%;18;0.20%
2020;36;8,615;33;54%;46%;6,667;26.6%;7,032;407;6%;36;0.42%
2020;37;9,759;35;52%;48%;7,683;20.0%;7,924;476;6%;68;0.70%
2020;38;12,289;36;51%;49%;9,936;18.1%;10,114;685;7%;82;0.67%
2020;39;13,064;37;52%;48%;10,482;17.9%;10,831;782;7%;110;0.84%
2020;40;15,925;38;52%;48%;12,716;17.1%;13,442;891;7%;122;0.77%
2020;41;26,122;39;51%;49%;20,231;16.1%;21,483;1624;8%;246;0.94%
2020;42;42,057;39;51%;49%;31,325;15.7%;33,911;2363;7%;463;1.10%
2020;43;74,874;40;50%;50%;53,266;15.1%;58,395;4185;7%;1016;1.36%
2020;44;111,002;41;50%;50%;76,922;15.3%;84,565;6007;7%;1620;1.46%
2020;45;125,724;41;49%;51%;87,169;15.0%;94,191;6923;7%;1897;1.51%
2020;46;127,796;42;48%;52%;87,612;14.7%;96,546;7625;8%;2530;1.98%
2020;47;128,389;43;47%;53%;88,565;14.7%;96,569;8173;8%;3214;2.50%
2020;48;123,141;44;47%;53%;84,491;15.4%;92,373;8406;9%;3584;2.91%
2020;49;128,359;45;46%;54%;89,681;14.1%;96,543;9259;10%;4463;3.48%
2020;50;156,304;46;45%;55%;110,421;14.5%;117,506;11367;10%;5741;3.67%
2020;51;174,695;46;45%;55%;122,345;14.4%;130,105;12652;10%;6433;3.68%
2020;52;138,927;48;44%;56%;95,484;15.8%;103,259;11122;11%;5697;4.10%
2020;53;123,083;49;44%;56%;87,463;13.4%;93,511;11061;12%;5695;4.63%
2021;1;145,484;48;45%;55%;106,573;13.1%;111,620;11256;10%;5709;3.92%
2021;2;118,899;48;45%;55%;86,016;15.9%;91,603;9980;11%;5072;4.27%
2021;3;95,541;48;46%;54%;71,006;16.0%;75,958;8925;12%;4071;4.26%
2021;4;78,168;48;46%;54%;58,802;16.1%;64,060;7578;12%;3072;3.93%
2021;5;64,588;46;47%;53%;49,691;16.2%;53,441;6508;12%;2240;3.47%
2021;6;50,799;45;48%;52%;40,044;16.6%;42,434;5236;12%;1675;3.30%
2021;7;52,395;44;49%;51%;41,720;16.3%;43,992;5154;12%;1469;2.80%
2021;8;56,345;42;50%;50%;44,938;16.1%;47,203;4852;10%;1215;2.16%
2021;9;58,369;40;51%;49%;47,186;16.0%;48,728;4444;9%;1043;1.79%
2021;10;71,332;39;50%;50%;57,762;16.1%;58,733;4917;8%;1089;1.53%
2021;11;92,587;39;50%;50%;74,480;15.5%;75,527;5795;8%;1275;1.38%
2021;12;116,264;38;51%;49%;91,840;16.2%;94,339;6899;7%;1515;1.30%
2021;13;110,101;39;51%;49%;86,382;15.7%;89,085;6951;8%;1578;1.43%
2021;14;118,264;39;51%;49%;94,364;14.1%;95,219;7615;8%;1575;1.33%
2021;15;142,054;38;51%;49%;111,829;16.1%;114,830;7844;7%;1616;1.14%
2021;16;144,749;37;52%;48%;113,762;17.3%;117,066;8019;7%;1605;1.11%
2021;17;124,777;37;52%;48%;99,057;17.5%;100,462;6766;7%;1289;1.03%
2021;18;100,972;37;51%;49%;81,636;17.1%;82,408;5525;7%;1000;0.99%
2021;19;70,807;37;51%;49%;57,423;17.5%;58,186;4065;7%;662;0.93%
2021;20;52,688;36;51%;49%;42,798;18.0%;43,604;2792;6%;440;0.84%
2021;21;29,887;35;52%;48%;24,291;18.7%;24,701;1718;7%;257;0.86%
2021;22;20,683;34;51%;49%;16,659;20.0%;17,131;1141;7%;140;0.68%
2021;23;14,045;33;51%;49%;11,352;22.2%;11,869;813;7%;66;0.47%
2021;24;7,279;32;51%;49%;5,851;22.6%;6,160;525;9%;46;0.63%
2021;25;4,841;32;54%;46%;3,943;21.4%;4,079;362;9%;30;0.62%
2021;26;4,366;32;53%;47%;3,666;17.2%;3,732;317;8%;23;0.53%
2021;27;5,579;32;53%;47%;4,781;13.3%;4,690;363;8%;24;0.43%
2021;28;9,102;30;54%;46%;7,962;12.5%;7,619;413;5%;29;0.32%
2021;29;12,627;30;52%;48%;11,118;12.1%;10,383;586;6%;39;0.31%
2021;30;15,505;31;52%;48%;13,654;12.2%;12,624;787;6%;69;0.45%
2021;31;20,415;30;52%;48%;17,723;12.6%;16,165;1010;6%;86;0.42%
2021;32;32,065;30;51%;49%;27,457;12.3%;24,871;1665;7%;142;0.44%
2021;33;49,631;29;51%;49%;41,049;14.9%;38,349;2352;6%;220;0.44%
2021;34;66,354;29;51%;49%;53,315;15.8%;50,859;3186;6%;343;0.52%
2021;35;74,695;30;50%;50%;58,369;16.5%;56,277;3254;6%;423;0.57%
2021;36;71,673;30;50%;50%;56,216;15.3%;53,924;3272;6%;442;0.62%
